"6b42ec952174b872b3befc0d8f6453944b44ea16","4e35-4576-ae24","Catchmentsie - Water from source to sea3","Home Learn Learn about catchments What is a catchment? How do we manage our catchments? Where is my local catchment? How to get involved The Water Framework Directive Maps Data Resources Stories News Contact Welcome to Catchments.ie - Water from source to sea. Water is a precious resource and is essential for all life on earth. Looking after our rivers, lakes and coastal waters so they can meet our current and future needs, and also continue to support the ecosystems that depend on them, is vital for Irelandâ€™s future. Doing this at community level is the best way to get people actively involved. Find out more Get involved Make your local catchment work for you County Prefer not to say Carlow Cavan Clare Cork Donegal Dublin Galway Kerry Kildare Kilkenny Laois Leitrim Limerick Longford Louth Mayo Meath Monaghan Offaly Roscommon Sligo Tipperary Waterford Westmeath Wexford Wicklow I agree to your terms of use and privacy policy This site has been developed, and is hosted and maintained, by the Environmental Protection Agency . Sharing science and stories about Integrated Catchment Management in Ireland. Integrated Catchment Management is a community-led approach that aims to involve people and groups from across society. 46 Catchments 583 Subcatchments 4829 Waterbodies View Data and Dashboards What is a catchment, and why should you care? All of us live in catchments, whether it is the catchment area for a school or hospital, or a catchment area for a local stream, river, lake or coastal water. For water, a catchment is simply defined as an area of land contributing to a river, lake or other waterbody. We all want to have good quality schools and hospitals in our community, as this can help with enhancing education and health, and overall quality of life. In the same way, living in a catchment that has healthy water can help a community have a better quality of life â€“ the water can help make sure local people have high quality drinking water, support livelihoods like agriculture, recreational angling or water sports, and support local ecosystems, so plants, animals, fish and insects that depend on having healthy water can thrive and flourish. Find out more Using data to help understand our catchments Managing our catchments effectively requires us to understand and integrate a huge range of information. This includes: how people use the land and waterbodies, and what livelihoods are supported; the geography and geology of an area, looking at how all the water flows both above and below ground from where it falls as rain to the sea; and possible sources of pollution, including urban waste water treatment plants, septic tanks, and runoff from farming, forestry and landfills. You can see lots of this information on the Maps and Data pages, which will be added to over time. These pages show information about our 46 catchments, 583 subcatchments and 4829 waterbodies. Many waterbodies have charts available for trends in key biological and chemical indicators, which can help us understand how healthy they are, and the possible causes of any changes. Find out more How to get involved with you local catchment and make a difference today While understanding what is affecting our catchments and waterbodies can help us manage them, experience from projects in Ireland and around the world has shown that local community involvement is one of the keys to long-term success. There are many ways for individuals or local communities to get involved â€“ this can be anything from organising a Spring Clean of a riverbank once a year, getting your local Tidy Towns committee to look at how your river or lake can help your town become a nicer place to live, or even establishing a Rivers Trust or locally led agri-environment scheme to help draw down funding and establish a long term plan for your area. You can sign up for our quarterly Catchments Newsletter using the form at the top of this page, and if you let us know what county you are in, we can contact you with relevant information about anything new that starts in your county. Find out more Survey on septic tanks and your local catchment Weâ€™re currently running a survey on Septic Tanks, and how you relate to your local catchment. Weâ€™d like to use the results of this survey to communicate with local communities better, specifically on the possible health and environmental risk from malfunctioning septic tank systems. All data is anonymous, we do not record your IP address or any other identifying data. You can fill out the survey and find out more at the link below. Find out more Latest News March 09, 2017 EPA Research 209: Co-benefits for Water and Biodiversity from the Sustainable Management of High Nature Value Farmland Agriculture systems in Europe range from very intensive production on fertile land with high inputs to very extensive High Nature [â€¦] Read More March 09, 2017 Dundalk Bay Events: What does your river mean to you? Meetings are being held with communities along the rivers of the Dundalk Bay Catchment. These free events will allow you [â€¦] Read More December 19, 2016 Test Stories layer asdfasdf Read More More News This site uses cookies: Find out more. Okay, thanks Who is involved? Quite simply, everyone in Ireland has a role to play. This can be from something as simple as making sure you donâ€™t pollute your local stream, or a local community working together to establish a Rivers Trust to enhance the rivers and lakes in their area, to a Government Department or Agency helping a Minister implement a new policy to help protect and enhance all our waterbodies. This website has been developed and is maintained by the Environmental Protection Agency, and is a collaboration between the Department of Environment, Community and Local Government, the Environmental Protection Agency, and the Local Authority Waters and Communities Office. Local Authority Waters and Communities Office The Waters and Communities Office has been established to carry out public consultation and engagement, and to coordinate the activities of all 31 local authorities in areas connected with the Water Framework Directive. Environmental Protection Agency The EPA is responsible for coordinating the monitoring, assessment and reporting on the status of our 4829 waterbodies, looking at trends and changes and determining which waterbodies are at risk and what could be causing this, and drafting environmental objectives and measures for each. Department of Environment, Community and Local Government The Department is responsible for making sure that the right policies, regulations and resources are in place to implement the Water Framework Directive, and developing a River Basin Management Plan and Programme of Measures that will be implemented after public consultation, and sign off by the Minister. Catchments.ie Home Learn Learn about catchments What is a catchment? How do we manage our catchments? Where is my local catchment? How to get involved The Water Framework Directive Maps Data Resources Stories News Contact Learn More Whoâ€™s Involved Guide to the Water Framework Directive Other Directives & Legislation Open Data and Developer Resources Report Incident Please click on one of the following links to download the app to report an environmental incident: Award Winning Best Science & Technology website and Most Innovative Website at the 2016 Web Awards. Excellence in Media based Geospatial Data at the 2016 IRLOGI Space and Place Awards. This site has been developed, and is hosted and maintained, by the Environmental Protection Agency . Â© 2017. All rights reserved Terms of service Privacy policy Contacts Support","Catchments.ie - Water, from source to sea","https://tst.catchments.ie/"
"48464cc39536dc87ccc6e68a5159e451061e771b","4e35-4576-ae24","Catchmentsie - Water from source to sea3","Home Learn Learn about catchments What is a catchment? How do we manage our catchments? Where is my local catchment? How to get involved The Water Framework Directive Maps Data Resources Stories News Contact Contact Home Contact Questions, comments, suggestions? Get in touch, we'd love to hear from you. Just fill out this form and weâ€™ll get back to you as soon as we canâ€¦ I agree to your terms of use and privacy policy This site uses cookies: Find out more. Okay, thanks Who is involved? Quite simply, everyone in Ireland has a role to play. This can be from something as simple as making sure you donâ€™t pollute your local stream, or a local community working together to establish a Rivers Trust to enhance the rivers and lakes in their area, to a Government Department or Agency helping a Minister implement a new policy to help protect and enhance all our waterbodies. This website has been developed and is maintained by the Environmental Protection Agency, and is a collaboration between the Department of Environment, Community and Local Government, the Environmental Protection Agency, and the Local Authority Waters and Communities Office. Local Authority Waters and Communities Office The Waters and Communities Office has been established to carry out public consultation and engagement, and to coordinate the activities of all 31 local authorities in areas connected with the Water Framework Directive. Environmental Protection Agency The EPA is responsible for coordinating the monitoring, assessment and reporting on the status of our 4829 waterbodies, looking at trends and changes and determining which waterbodies are at risk and what could be causing this, and drafting environmental objectives and measures for each. Department of Environment, Community and Local Government The Department is responsible for making sure that the right policies, regulations and resources are in place to implement the Water Framework Directive, and developing a River Basin Management Plan and Programme of Measures that will be implemented after public consultation, and sign off by the Minister. Catchments.ie Home Learn Learn about catchments What is a catchment? How do we manage our catchments? Where is my local catchment? How to get involved The Water Framework Directive Maps Data Resources Stories News Contact Learn More Whoâ€™s Involved Guide to the Water Framework Directive Other Directives & Legislation Open Data and Developer Resources Report Incident Please click on one of the following links to download the app to report an environmental incident: Award Winning Best Science & Technology website and Most Innovative Website at the 2016 Web Awards. Excellence in Media based Geospatial Data at the 2016 IRLOGI Space and Place Awards. This site has been developed, and is hosted and maintained, by the Environmental Protection Agency . Â© 2016. All rights reserved Terms of service Privacy policy Contacts Support","Contact - Catchments.ie - Catchments.ie","https://tst.catchments.ie/contact/"
"a07d51a41fe34496088e894964f52af5c4e6a6f9","4e35-4576-ae24","Catchmentsie - Water from source to sea3","Home Learn Learn about catchments What is a catchment? How do we manage our catchments? Where is my local catchment? How to get involved The Water Framework Directive Maps Data Resources Stories News Contact Catchment News Home News March 09, 2017 EPA Research 209: Co-benefits for Water and Biodiversity from the Sustainable Management of High Nature Value Farmland Agriculture systems in Europe range from very intensive production on fertile land with high inputs to very extensive High Nature [â€¦] Read More March 09, 2017 Dundalk Bay Events: What does your river mean to you? Meetings are being held with communities along the rivers of the Dundalk Bay Catchment. These free events will allow you [â€¦] Read More December 19, 2016 Test Stories layer asdfasdf Read More November 23, 2016 Inishowen Rivers Trust Inishowen have recently established a Rivers trust for their catchment in Donegal. Facebook: https://www.facebook.com/InishowenRiversTrust/ Read More May 16, 2016 Locally Led Agri-environment Schemes: Innovation, partnership, locally adapted and results orientated solutions Author: James Moran, Sligo IT Irelandâ€™s Locally Led Agri-environment Scheme (LLAES) proposals in our current Rural Development Programme 2014-2020 have [â€¦] Read More May 16, 2016 The development of Rivers Trusts in Ireland Author: Mark Horton, All-Ireland Rivers Trust Development Officer Rivers trusts are charities, established by local people to look after, protect [â€¦] Read More May 16, 2016 EPA Advice for Private Well Owners Affected by Flooding If your well has been affected by the recent flooding, the EPA recommends that you should make sure it is [â€¦] Read More May 16, 2016 â€˜And a river runs through itâ€™ â€“ Eco Eye looks at the Blackwater River Catchment On March 1st 2016 Eco Eyeâ€™s Anja Murray looked at the Blackwater River, examining it as a microcosm of many [â€¦] Read More Page 1 of 3 1 2 3 Next â†’ Categories 2nd Cycle 2015-2021 3 Catchment Management 8 Get Invloved 6 News 8 Reports and Assessments 1 Stories 8 Uncategorised 1 Water and Communities 3 Water Framework Directive 2 Tags Rivers 2 Catchments 2 Conservation 2 Legislation 1 Water Framework Directive 1 WFD 1 Applications 1 Eden 1 Young Scientist 1 Award 1 Ecology 1 Public 1 Kerry 1 Mountains 1 Blackstairs 1 Farmers 1 Duhallow 1 Burren 1 Dundalk Bay 1 Event Calendar EPA Catchments on Twitter Tweets by @EPACatchments This site uses cookies: Find out more. Okay, thanks Who is involved? Quite simply, everyone in Ireland has a role to play. This can be from something as simple as making sure you donâ€™t pollute your local stream, or a local community working together to establish a Rivers Trust to enhance the rivers and lakes in their area, to a Government Department or Agency helping a Minister implement a new policy to help protect and enhance all our waterbodies. This website has been developed and is maintained by the Environmental Protection Agency, and is a collaboration between the Department of Environment, Community and Local Government, the Environmental Protection Agency, and the Local Authority Waters and Communities Office. Local Authority Waters and Communities Office The Waters and Communities Office has been established to carry out public consultation and engagement, and to coordinate the activities of all 31 local authorities in areas connected with the Water Framework Directive. Environmental Protection Agency The EPA is responsible for coordinating the monitoring, assessment and reporting on the status of our 4829 waterbodies, looking at trends and changes and determining which waterbodies are at risk and what could be causing this, and drafting environmental objectives and measures for each. Department of Environment, Community and Local Government The Department is responsible for making sure that the right policies, regulations and resources are in place to implement the Water Framework Directive, and developing a River Basin Management Plan and Programme of Measures that will be implemented after public consultation, and sign off by the Minister. Catchments.ie Home Learn Learn about catchments What is a catchment? How do we manage our catchments? Where is my local catchment? How to get involved The Water Framework Directive Maps Data Resources Stories News Contact Learn More Whoâ€™s Involved Guide to the Water Framework Directive Other Directives & Legislation Open Data and Developer Resources Report Incident Please click on one of the following links to download the app to report an environmental incident: Award Winning Best Science & Technology website and Most Innovative Website at the 2016 Web Awards. Excellence in Media based Geospatial Data at the 2016 IRLOGI Space and Place Awards. This site has been developed, and is hosted and maintained, by the Environmental Protection Agency . Â© 2016. All rights reserved Terms of service Privacy policy Contacts Support","News - Catchments.ie - Catchments.ie","https://tst.catchments.ie/news/"
"8343e7ca755018b28f7e4de58373adaf3d4e4f09","4e35-4576-ae24","Catchmentsie - Water from source to sea3","Home Learn Learn about catchments What is a catchment? How do we manage our catchments? Where is my local catchment? How to get involved The Water Framework Directive Maps Data Resources Stories News Contact Catchment Stories Home Catchment Stories March 09, 2017 Dundalk Bay Events: What does your river mean to you? Meetings are being held with communities along the rivers of the Dundalk Bay Catchment. These free events will allow you [â€¦] Read More November 23, 2016 Inishowen Rivers Trust Inishowen have recently established a Rivers trust for their catchment in Donegal. Facebook: https://www.facebook.com/InishowenRiversTrust/ Read More April 14, 2016 Catchment Case Study: The River Loobagh The River Loobagh is a tributary of the River Maigue in County Limerick and has a catchment of approximately 129km2. [â€¦] Read More April 14, 2016 Eden Demonstration Test Catchment, UK Introduction A two-day visit to England was made by Marie Archbold, Donal Daly, Jenny Deakin, Paddy Morris (all EPA) and [â€¦] Read More April 14, 2016 Conservation Grazing in the Kerry Uplands This project seeks to develop evidence-based management recommendations for the uplands, specifically with regard to the impact of cattle grazing [â€¦] Read More April 14, 2016 â€œThe mountain didnâ€™t get that way without workâ€œ â€“ Blackstairs Farming Group Communicating the Blackstairs Farming Groups High Nature Value message to farmers and funders The Blackstairs Mountains are located in the [â€¦] Read More April 14, 2016 Duhallow LIFE: a community led water and nature conservation programme Sustainable management of water and wildlife often requires the cooperation of local people living within a catchment. Something not always [â€¦] Read More April 14, 2016 Burren LIFE: Farming for Conservation The Burren region, located between Counties Clare and Galway, is a place which has long been recognised for its unusual [â€¦] Read More This site uses cookies: Find out more. Okay, thanks Who is involved? Quite simply, everyone in Ireland has a role to play. This can be from something as simple as making sure you donâ€™t pollute your local stream, or a local community working together to establish a Rivers Trust to enhance the rivers and lakes in their area, to a Government Department or Agency helping a Minister implement a new policy to help protect and enhance all our waterbodies. This website has been developed and is maintained by the Environmental Protection Agency, and is a collaboration between the Department of Environment, Community and Local Government, the Environmental Protection Agency, and the Local Authority Waters and Communities Office. Local Authority Waters and Communities Office The Waters and Communities Office has been established to carry out public consultation and engagement, and to coordinate the activities of all 31 local authorities in areas connected with the Water Framework Directive. Environmental Protection Agency The EPA is responsible for coordinating the monitoring, assessment and reporting on the status of our 4829 waterbodies, looking at trends and changes and determining which waterbodies are at risk and what could be causing this, and drafting environmental objectives and measures for each. Department of Environment, Community and Local Government The Department is responsible for making sure that the right policies, regulations and resources are in place to implement the Water Framework Directive, and developing a River Basin Management Plan and Programme of Measures that will be implemented after public consultation, and sign off by the Minister. Catchments.ie Home Learn Learn about catchments What is a catchment? How do we manage our catchments? Where is my local catchment? How to get involved The Water Framework Directive Maps Data Resources Stories News Contact Learn More Whoâ€™s Involved Guide to the Water Framework Directive Other Directives & Legislation Open Data and Developer Resources Report Incident Please click on one of the following links to download the app to report an environmental incident: Award Winning Best Science & Technology website and Most Innovative Website at the 2016 Web Awards. Excellence in Media based Geospatial Data at the 2016 IRLOGI Space and Place Awards. This site has been developed, and is hosted and maintained, by the Environmental Protection Agency . Â© 2016. All rights reserved Terms of service Privacy policy Contacts Support","Stories - Catchments.ie - Catchments.ie","https://tst.catchments.ie/catchments-stories/"
"35b8195ac3916dbd6f1e98b32afe3ae835289597","4e35-4576-ae24","Catchmentsie - Water from source to sea3","Home Learn Learn about catchments What is a catchment? How do we manage our catchments? Where is my local catchment? How to get involved The Water Framework Directive Maps Data Resources Stories News Contact Resources Home Resources Categories 1st Cycle 2009-2015 (1) 2nd Cycle 2016-2021 (0) Education and Infographics (0) Plans and Guidance (2) Reports and Assessments (0) Stories (0) Water and Communities (0) Categories 1 1st Cycle 2009-2015 0 2nd Cycle 2016-2021 0 Education and Infographics 2 Plans and Guidance 0 Reports and Assessments 0 Stories 0 Water and Communities This site uses cookies: Find out more. Okay, thanks Who is involved? Quite simply, everyone in Ireland has a role to play. This can be from something as simple as making sure you donâ€™t pollute your local stream, or a local community working together to establish a Rivers Trust to enhance the rivers and lakes in their area, to a Government Department or Agency helping a Minister implement a new policy to help protect and enhance all our waterbodies. This website has been developed and is maintained by the Environmental Protection Agency, and is a collaboration between the Department of Environment, Community and Local Government, the Environmental Protection Agency, and the Local Authority Waters and Communities Office. Local Authority Waters and Communities Office The Waters and Communities Office has been established to carry out public consultation and engagement, and to coordinate the activities of all 31 local authorities in areas connected with the Water Framework Directive. Environmental Protection Agency The EPA is responsible for coordinating the monitoring, assessment and reporting on the status of our 4829 waterbodies, looking at trends and changes and determining which waterbodies are at risk and what could be causing this, and drafting environmental objectives and measures for each. Department of Environment, Community and Local Government The Department is responsible for making sure that the right policies, regulations and resources are in place to implement the Water Framework Directive, and developing a River Basin Management Plan and Programme of Measures that will be implemented after public consultation, and sign off by the Minister. Catchments.ie Home Learn Learn about catchments What is a catchment? How do we manage our catchments? Where is my local catchment? How to get involved The Water Framework Directive Maps Data Resources Stories News Contact Learn More Whoâ€™s Involved Guide to the Water Framework Directive Other Directives & Legislation Open Data and Developer Resources Report Incident Please click on one of the following links to download the app to report an environmental incident: Award Winning Best Science & Technology website and Most Innovative Website at the 2016 Web Awards. Excellence in Media based Geospatial Data at the 2016 IRLOGI Space and Place Awards. This site has been developed, and is hosted and maintained, by the Environmental Protection Agency . Â© 2016. All rights reserved Terms of service Privacy policy Contacts Support","Resources - Catchments.ie - Catchments.ie","https://tst.catchments.ie/resources/"
"d505f44f6f672ac944578280048ab583e9b0b25b","4e35-4576-ae24","Catchmentsie - Water from source to sea3","","Data - Catchments.ie - Catchments.ie","https://tst.catchments.ie/data/"
"b1b4cfdf6a50f516139edc38bf1ba0356750bf08","4e35-4576-ae24","Catchmentsie - Water from source to sea3","Home Learn Learn about catchments What is a catchment? How do we manage our catchments? Where is my local catchment? How to get involved The Water Framework Directive Maps Data Resources Stories News Contact Map menu Page of Getting information... No results found... Explore map layers Map legend","Maps - Catchments.ie - Catchments.ie","https://tst.catchments.ie/maps/"
"fa7ff6bd9a6215726ed19fcaafa6382ddb453b3e","4e35-4576-ae24","Catchmentsie - Water from source to sea3","Home Learn Learn about catchments What is a catchment? How do we manage our catchments? Where is my local catchment? How to get involved The Water Framework Directive Maps Data Resources Stories News Contact Guide to the Water Framework Directive Home Guide to the Water Framework Directive The Water Framework Directive was agreed by all individual EU member states in 2000, and its first cycle ran from 2009-2015. The Directive runs in 6 year cycles, so the 2nd Cycle runs from 2016-2021. Having one Framework for water quality for all of the 4,933 waterbodies in Ireland, and all the others across Europe, allows us to compare our results, and see what works to help us make sure all our surface and ground water achieves at least Good Status, and no deterioration occurs. Rivers, lakes, coastal and transitional water can all have 5 statuses: High Good Moderate Poor Bad Groundwater has just 2 statuses â€“ Good and Poor. Status is assessed under the following headings: Biological Quality Fish Benthic Invertebrates (These are small animals that live at the bottom of a waterbody or in sediment, and have no backbone) Aquatic Plants Hydromorphological Quality â€“ this is how a river flows, and can be affected by river bank structure, river continuity, or the substrate of the river bed. Physical-chemical quality such as temperature, oxygenation and nutrient conditions Chemical quality for specific pollutants, for example XXXXXXX Assessing Status â€“ one out, all out An important point to note is that the rule when assessing the above is one out, all out so if a water body is at Good status in 3 of the above categories, but Poor in the 4th, the entire waterbody is judged to be Low it is the lowest result that determines status. Public Participation A key part of the Water Framework Directive is Article 14, which requires all member states to genuinely engage with the people who live, work and play in a catchment. To do this, it is important to understand how local communities live in their catchments and use their water. Therefore, it is critical that local communities are involved in management and decision making related to protecting and, where necessary, improving their water resources. Ultimately, meeting the sometimes narrow objectives of the WFD is not the aim â€“ helping communities protect and improve a beautiful and diverse landscape with accessible healthy waterways that are productively used to support livelihoods, habitats and rich wildlife is the goal. However, the WFD can be a powerful tool to help in achieving this goal. Recent articles about the Water Framework Directive Categories 2nd Cycle 2015-2021 3 Catchment Management 8 Get Invloved 6 News 8 Reports and Assessments 1 Stories 8 Uncategorised 1 Water and Communities 3 Water Framework Directive 2 Tags Rivers 2 Catchments 2 Conservation 2 Legislation 1 Water Framework Directive 1 WFD 1 Applications 1 Eden 1 Young Scientist 1 Award 1 Ecology 1 Public 1 Kerry 1 Mountains 1 Blackstairs 1 Farmers 1 Duhallow 1 Burren 1 Dundalk Bay 1 Event Calendar EPA Catchments on Twitter Tweets by @EPACatchments This site uses cookies: Find out more. Okay, thanks Who is involved? Quite simply, everyone in Ireland has a role to play. This can be from something as simple as making sure you donâ€™t pollute your local stream, or a local community working together to establish a Rivers Trust to enhance the rivers and lakes in their area, to a Government Department or Agency helping a Minister implement a new policy to help protect and enhance all our waterbodies. This website has been developed and is maintained by the Environmental Protection Agency, and is a collaboration between the Department of Environment, Community and Local Government, the Environmental Protection Agency, and the Local Authority Waters and Communities Office. Local Authority Waters and Communities Office The Waters and Communities Office has been established to carry out public consultation and engagement, and to coordinate the activities of all 31 local authorities in areas connected with the Water Framework Directive. Environmental Protection Agency The EPA is responsible for coordinating the monitoring, assessment and reporting on the status of our 4829 waterbodies, looking at trends and changes and determining which waterbodies are at risk and what could be causing this, and drafting environmental objectives and measures for each. Department of Environment, Community and Local Government The Department is responsible for making sure that the right policies, regulations and resources are in place to implement the Water Framework Directive, and developing a River Basin Management Plan and Programme of Measures that will be implemented after public consultation, and sign off by the Minister. Catchments.ie Home Learn Learn about catchments What is a catchment? How do we manage our catchments? Where is my local catchment? How to get involved The Water Framework Directive Maps Data Resources Stories News Contact Learn More Whoâ€™s Involved Guide to the Water Framework Directive Other Directives & Legislation Open Data and Developer Resources Report Incident Please click on one of the following links to download the app to report an environmental incident: Award Winning Best Science & Technology website and Most Innovative Website at the 2016 Web Awards. Excellence in Media based Geospatial Data at the 2016 IRLOGI Space and Place Awards. This site has been developed, and is hosted and maintained, by the Environmental Protection Agency . Â© 2016. All rights reserved Terms of service Privacy policy Contacts Support","Guide to the Water Framework Directive - Catchments.ie - Catchments.ie","https://tst.catchments.ie/guide-water-framework-directive/"
"fd25e1c875de702e51db7d3dcf25a7f11b0bf6f0","4e35-4576-ae24","Catchmentsie - Water from source to sea3","Home Learn Learn about catchments What is a catchment? How do we manage our catchments? Where is my local catchment? How to get involved The Water Framework Directive Maps Data Resources Stories News Contact How to get invloved Home How to get invloved There are many ways to get involved in looking after your communityâ€™s catchment. You can sign up for our quarterly Catchments Newsletter using the form in the footer, and if you let us know what county you are in, we can contact you with relevant information about anything new that starts in your area. You can also contact the Waters and Communities Office â€“ email info@lawco.ie Other things you can do include: Making sure your primary or secondary school is involved in the Green Schools programme Setting up a locally-led agri environment scheme â€“ you can read a how-to guide on our blog Seeing if your local Tidy Town is interested in taking part in the â€œValue Water Awardâ€� Organising an annual spring clean of your area If you are near the sea, getting involved with Clean Coasts Checking Volunteer Ireland to see if there are any relevant groups in your area Checking ChangeX.org to see if there are social innovations youâ€™d like to copy for your area, or to join an existing group helping change things in your community Setting up a Rivers Trust for your area â€“ see blog by Mark Horton Recent articles about getting invloved Categories 2nd Cycle 2015-2021 3 Catchment Management 8 Get Invloved 6 News 8 Reports and Assessments 1 Stories 8 Uncategorised 1 Water and Communities 3 Water Framework Directive 2 Tags Rivers 2 Catchments 2 Conservation 2 Legislation 1 Water Framework Directive 1 WFD 1 Applications 1 Eden 1 Young Scientist 1 Award 1 Ecology 1 Public 1 Kerry 1 Mountains 1 Blackstairs 1 Farmers 1 Duhallow 1 Burren 1 Dundalk Bay 1 Event Calendar EPA Catchments on Twitter Tweets by @EPACatchments This site uses cookies: Find out more. Okay, thanks Who is involved? Quite simply, everyone in Ireland has a role to play. This can be from something as simple as making sure you donâ€™t pollute your local stream, or a local community working together to establish a Rivers Trust to enhance the rivers and lakes in their area, to a Government Department or Agency helping a Minister implement a new policy to help protect and enhance all our waterbodies. This website has been developed and is maintained by the Environmental Protection Agency, and is a collaboration between the Department of Environment, Community and Local Government, the Environmental Protection Agency, and the Local Authority Waters and Communities Office. Local Authority Waters and Communities Office The Waters and Communities Office has been established to carry out public consultation and engagement, and to coordinate the activities of all 31 local authorities in areas connected with the Water Framework Directive. Environmental Protection Agency The EPA is responsible for coordinating the monitoring, assessment and reporting on the status of our 4829 waterbodies, looking at trends and changes and determining which waterbodies are at risk and what could be causing this, and drafting environmental objectives and measures for each. Department of Environment, Community and Local Government The Department is responsible for making sure that the right policies, regulations and resources are in place to implement the Water Framework Directive, and developing a River Basin Management Plan and Programme of Measures that will be implemented after public consultation, and sign off by the Minister. Catchments.ie Home Learn Learn about catchments What is a catchment? How do we manage our catchments? Where is my local catchment? How to get involved The Water Framework Directive Maps Data Resources Stories News Contact Learn More Whoâ€™s Involved Guide to the Water Framework Directive Other Directives & Legislation Open Data and Developer Resources Report Incident Please click on one of the following links to download the app to report an environmental incident: Award Winning Best Science & Technology website and Most Innovative Website at the 2016 Web Awards. Excellence in Media based Geospatial Data at the 2016 IRLOGI Space and Place Awards. This site has been developed, and is hosted and maintained, by the Environmental Protection Agency . Â© 2016. All rights reserved Terms of service Privacy policy Contacts Support","How to get invloved - Catchments.ie - Catchments.ie","https://tst.catchments.ie/how-to-get-invloved/"
"3f759389a0b289df4360a5c00a106bac7b4c4d3e","4e35-4576-ae24","Catchmentsie - Water from source to sea3","Home Learn Learn about catchments What is a catchment? How do we manage our catchments? Where is my local catchment? How to get involved The Water Framework Directive Maps Data Resources Stories News Contact Where is my local catchment? Home Where is my local catchment? Categories 2nd Cycle 2015-2021 3 Catchment Management 8 Get Invloved 6 News 8 Reports and Assessments 1 Stories 8 Uncategorised 1 Water and Communities 3 Water Framework Directive 2 Tags Rivers 2 Catchments 2 Conservation 2 Legislation 1 Water Framework Directive 1 WFD 1 Applications 1 Eden 1 Young Scientist 1 Award 1 Ecology 1 Public 1 Kerry 1 Mountains 1 Blackstairs 1 Farmers 1 Duhallow 1 Burren 1 Dundalk Bay 1 Event Calendar EPA Catchments on Twitter Tweets by @EPACatchments This site uses cookies: Find out more. Okay, thanks Who is involved? Quite simply, everyone in Ireland has a role to play. This can be from something as simple as making sure you donâ€™t pollute your local stream, or a local community working together to establish a Rivers Trust to enhance the rivers and lakes in their area, to a Government Department or Agency helping a Minister implement a new policy to help protect and enhance all our waterbodies. This website has been developed and is maintained by the Environmental Protection Agency, and is a collaboration between the Department of Environment, Community and Local Government, the Environmental Protection Agency, and the Local Authority Waters and Communities Office. Local Authority Waters and Communities Office The Waters and Communities Office has been established to carry out public consultation and engagement, and to coordinate the activities of all 31 local authorities in areas connected with the Water Framework Directive. Environmental Protection Agency The EPA is responsible for coordinating the monitoring, assessment and reporting on the status of our 4829 waterbodies, looking at trends and changes and determining which waterbodies are at risk and what could be causing this, and drafting environmental objectives and measures for each. Department of Environment, Community and Local Government The Department is responsible for making sure that the right policies, regulations and resources are in place to implement the Water Framework Directive, and developing a River Basin Management Plan and Programme of Measures that will be implemented after public consultation, and sign off by the Minister. Catchments.ie Home Learn Learn about catchments What is a catchment? How do we manage our catchments? Where is my local catchment? How to get involved The Water Framework Directive Maps Data Resources Stories News Contact Learn More Whoâ€™s Involved Guide to the Water Framework Directive Other Directives & Legislation Open Data and Developer Resources Report Incident Please click on one of the following links to download the app to report an environmental incident: Award Winning Best Science & Technology website and Most Innovative Website at the 2016 Web Awards. Excellence in Media based Geospatial Data at the 2016 IRLOGI Space and Place Awards. This site has been developed, and is hosted and maintained, by the Environmental Protection Agency . Â© 2016. All rights reserved Terms of service Privacy policy Contacts Support","Where is my local catchment? - Catchments.ie - Catchments.ie","https://tst.catchments.ie/where-is-my-local-catchment/"
